timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature
2020-02-28 12:07:04-06:00,34.068059865385294,-118.51189590990543,11.67673,195.79999999999995,3479,11.4876,11487.6,95,,,28
2020-02-28 12:07:05-06:00,34.06806020066142,-118.51192398928106,11.679290000000002,195.20000000000005,3476,10.011600000000001,10011.6,95,,,28
2020-02-28 12:07:06-06:00,34.068062379956245,-118.51195181719959,11.68185,195.0,3475,9.471599999999999,9471.6,95,,,28
2020-02-28 12:07:07-06:00,34.06806321814656,-118.51198643445969,11.68502,194.20000000000005,3471,9.471599999999999,9471.6,96,,,28
2020-02-28 12:07:08-06:00,34.068066738545895,-118.51201032288373,11.68724,194.0,3470,9.9756,9975.6,98,,,28
2020-02-28 12:07:09-06:00,34.06807235442102,-118.51204074919224,11.690100000000001,193.20000000000005,3466,10.3788,10378.800000000001,99,,,28
2020-02-28 12:07:10-06:00,34.06808031722903,-118.51207352243364,11.693190000000001,192.39999999999998,3462,10.3788,10378.800000000001,102,,,28
2020-02-28 12:07:11-06:00,34.068089788779616,-118.51210352964699,11.69615,192.20000000000005,3461,10.112400000000001,10112.4,103,,,28
2020-02-28 12:07:12-06:00,34.06809356063604,-118.51212590932846,11.69825,191.79999999999995,3459,9.2052,9205.2,105,,,28
2020-02-28 12:07:13-06:00,34.068095656111836,-118.51213881745934,11.69942,191.60000000000002,3458,5.9472,5947.2,105,,,28
2020-02-28 12:07:15-06:00,34.06809724867344,-118.51214258931577,11.69981,191.0,3455,0.0,0.0,105,,,28
2020-02-28 12:07:17-06:00,34.06809724867344,-118.51214258931577,11.69981,190.20000000000005,3451,0.0,0.0,110,,,28
2020-02-28 12:07:18-06:00,34.06809724867344,-118.51214258931577,11.69981,190.0,3450,0.0,0.0,115,,,28
2020-02-28 12:07:20-06:00,34.06809724867344,-118.51214258931577,11.69981,189.79999999999995,3449,0.0,0.0,118,,,28
2020-02-28 12:07:25-06:00,34.06809724867344,-118.51214258931577,11.69981,189.60000000000002,3448,0.0,0.0,115,,,28
2020-02-28 12:07:28-06:00,34.06809724867344,-118.51214258931577,11.69981,189.39999999999998,3447,0.0,0.0,120,,,28
2020-02-28 12:07:29-06:00,34.06809724867344,-118.51214258931577,11.69981,189.39999999999998,3447,0.0,0.0,121,,,28
2020-02-28 12:07:33-06:00,34.06810311600566,-118.51215574890375,11.70117,189.39999999999998,3447,4.1652000000000005,4165.2,114,,,28
2020-02-28 12:07:34-06:00,34.068110240623355,-118.51216949522495,11.70265,189.39999999999998,3447,4.1652000000000005,4165.2,110,,,28
2020-02-28 12:07:35-06:00,34.06812205910683,-118.51218868978322,11.70484,189.39999999999998,3447,6.1812000000000005,6181.2,108,,,28
2020-02-28 12:07:36-06:00,34.06813287176192,-118.51221685297787,11.7077,189.39999999999998,3447,9.2376,9237.6,105,,,28
2020-02-28 12:07:37-06:00,34.06814871355891,-118.51224635727704,11.710930000000001,189.20000000000005,3446,10.4796,10479.6,103,,,28
2020-02-28 12:07:39-06:00,34.06819305382669,-118.51230469532311,11.71817,189.0,3445,11.3544,11354.4,102,,,28
2020-02-28 12:07:40-06:00,34.068222139030695,-118.5123244766146,11.72174,188.79999999999995,3444,11.4552,11455.2,101,,,28
2020-02-28 12:07:41-06:00,34.06825130805373,-118.51233235560358,11.72505,188.60000000000002,3443,11.016,11016.0,99,,,28
2020-02-28 12:07:42-06:00,34.068275867030025,-118.51233537308872,11.727780000000001,188.60000000000002,3443,9.5724,9572.4,97,,,28
2020-02-28 12:07:43-06:00,34.06830503605306,-118.51233788765967,11.73101,188.60000000000002,3443,9.5724,9572.4,95,,,28
2020-02-28 12:07:44-06:00,34.06833655200899,-118.51233855821192,11.73449,188.39999999999998,3442,11.016,11016.0,94,,,28
2020-02-28 12:07:45-06:00,34.068367313593626,-118.51232992485166,11.73798,188.0,3440,11.116800000000001,11116.800000000001,94,,,28
2020-02-28 12:07:46-06:00,34.06839329749346,-118.51232565008104,11.740879999999999,187.20000000000005,3436,11.116800000000001,11116.800000000001,93,,,28
2020-02-28 12:07:47-06:00,34.06841735355556,-118.5123189445585,11.74362,187.0,3435,11.3544,11354.4,93,,,28
2020-02-28 12:07:48-06:00,34.0684446785599,-118.51231106556952,11.74673,186.60000000000002,3433,11.116800000000001,11116.800000000001,93,,,28
2020-02-28 12:07:49-06:00,34.06847141683102,-118.51230318658054,11.749780000000001,186.60000000000002,3433,11.116800000000001,11116.800000000001,94,,,28
2020-02-28 12:07:51-06:00,34.06852841377258,-118.5122811421752,11.75643,186.0,3430,11.4552,11455.2,95,,,28
2020-02-28 12:07:52-06:00,34.06855951063335,-118.51226630620658,11.76014,185.60000000000002,3428,11.520000000000001,11520.0,98,,,28
2020-02-28 12:07:54-06:00,34.068618854507804,-118.51224225014448,11.76696,185.0,3425,10.6128,10612.800000000001,102,,,28
2020-02-28 12:07:55-06:00,34.0686381328851,-118.51224266923964,11.76907,184.39999999999998,3422,7.153200000000001,7153.2,103,,,28
2020-02-28 12:07:56-06:00,34.0686500351876,-118.51223881356418,11.77036,184.20000000000005,3421,5.8104000000000005,5810.400000000001,103,,,28
2020-02-28 12:07:57-06:00,34.068659506738186,-118.51223587989807,11.77141,183.79999999999995,3419,5.8104000000000005,5810.400000000001,105,,,28
2020-02-28 12:07:58-06:00,34.06867811456323,-118.5122428368777,11.77357,183.60000000000002,3418,6.6168000000000005,6616.8,105,,,28
2020-02-28 12:07:59-06:00,34.068688089028,-118.51224753074348,11.77475,183.0,3415,6.6168000000000005,6616.8,107,,,28
2020-02-28 12:08:00-06:00,34.06869236379862,-118.51224903948605,11.77524,182.79999999999995,3414,2.9232000000000005,2923.2000000000003,109,,,28
2020-02-28 12:08:01-06:00,34.06869915314019,-118.512251554057,11.77603,182.60000000000002,3413,2.9232000000000005,2923.2000000000003,110,,,28
2020-02-28 12:08:02-06:00,34.068710720166564,-118.51224937476218,11.777209999999998,182.39999999999998,3412,3.024,3024.0,110,,,28
2020-02-28 12:08:03-06:00,34.068720024079084,-118.51224610581994,11.77825,182.39999999999998,3412,4.9716000000000005,4971.6,110,,,28
2020-02-28 12:08:04-06:00,34.06873234547675,-118.51224644109607,11.77959,182.39999999999998,3412,5.508,5508.0,110,,,28
2020-02-28 12:08:05-06:00,34.068746427074075,-118.51224694401026,11.781139999999999,182.20000000000005,3411,4.9716000000000005,4971.6,109,,,28
2020-02-28 12:08:06-06:00,34.06875690445304,-118.51224409416318,11.78232,182.39999999999998,3412,3.8304000000000005,3830.4,108,,,28
2020-02-28 12:08:07-06:00,34.06876855529845,-118.51223847828805,11.78362,182.39999999999998,3412,4.9716000000000005,4971.6,108,,,28
2020-02-28 12:08:08-06:00,34.06878079287708,-118.51222548633814,11.78542,182.39999999999998,3412,4.9716000000000005,4971.6,108,,,28
2020-02-28 12:08:09-06:00,34.06879319809377,-118.51220922544599,11.787450000000002,182.39999999999998,3412,4.9716000000000005,4971.6,111,,,28
2020-02-28 12:08:10-06:00,34.068803675472736,-118.51219774223864,11.78902,182.39999999999998,3412,4.9716000000000005,4971.6,113,,,28
2020-02-28 12:08:11-06:00,34.0688125602901,-118.51219170726836,11.790149999999999,182.39999999999998,3412,4.9716000000000005,4971.6,116,,,28
2020-02-28 12:08:12-06:00,34.068826138973236,-118.51218642666936,11.79173,182.39999999999998,3412,5.04,5040.0,116,,,28
2020-02-28 12:08:14-06:00,34.06884868629277,-118.51218081079423,11.79428,182.39999999999998,3412,4.3344,4334.400000000001,115,,,28
2020-02-28 12:08:16-06:00,34.068845584988594,-118.51217896677554,11.79428,182.39999999999998,3412,0.0,0.0,114,,,28
2020-02-28 12:08:19-06:00,34.06884826719761,-118.51217796094716,11.79459,182.0,3410,0.0,0.0,118,,,28
2020-02-28 12:08:24-06:00,34.06884826719761,-118.51217796094716,11.79459,181.39999999999998,3407,0.0,0.0,116,,,28
2020-02-28 12:08:34-06:00,34.06886310316622,-118.51218240335584,11.796190000000001,181.20000000000005,3406,3.7296,3729.6,118,,,28
2020-02-28 12:08:35-06:00,34.068869557231665,-118.5121841635555,11.79692,181.20000000000005,3406,3.1572,3157.2000000000003,119,,,28
2020-02-28 12:08:38-06:00,34.068869557231665,-118.5121841635555,11.79692,180.39999999999998,3402,0.0,0.0,117,,,28
2020-02-28 12:08:41-06:00,34.068869557231665,-118.5121841635555,11.79692,179.79999999999995,3399,0.0,0.0,114,,,28
2020-02-28 12:08:42-06:00,34.068869557231665,-118.5121841635555,11.79692,179.60000000000002,3398,0.0,0.0,112,,,28
2020-02-28 12:08:44-06:00,34.068869557231665,-118.5121841635555,11.79692,179.20000000000005,3396,0.0,0.0,112,,,28
2020-02-28 12:08:46-06:00,34.068869557231665,-118.5121841635555,11.79692,178.79999999999995,3394,0.0,0.0,115,,,28
2020-02-28 12:08:48-06:00,34.068869557231665,-118.51218609139323,11.79702,178.39999999999998,3392,0.0,0.0,119,,,28
2020-02-28 12:08:49-06:00,34.068877939134836,-118.51218877360225,11.79792,178.20000000000005,3391,0.0,0.0,119,,,28
2020-02-28 12:09:01-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.60000000000002,3388,0.0,0.0,113,,,28
2020-02-28 12:09:02-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.60000000000002,3388,0.0,0.0,107,,,28
2020-02-28 12:09:03-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.60000000000002,3388,0.0,0.0,104,,,28
2020-02-28 12:09:06-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.79999999999995,3389,0.0,0.0,109,,,28
2020-02-28 12:09:07-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.79999999999995,3389,0.0,0.0,112,,,28
2020-02-28 12:09:11-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.60000000000002,3388,0.0,0.0,115,,,28
2020-02-28 12:09:17-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.39999999999998,3387,0.0,0.0,112,,,28
2020-02-28 12:09:19-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.20000000000005,3386,0.0,0.0,109,,,28
2020-02-28 12:09:20-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,177.0,3385,0.0,0.0,106,,,28
2020-02-28 12:09:25-06:00,34.06889428384602,-118.51219304837286,11.799610000000001,176.60000000000002,3383,0.0,0.0,109,,,28
2020-02-28 12:09:30-06:00,34.068894954398274,-118.51219782605767,11.799719999999999,176.60000000000002,3383,0.0,0.0,106,,,28
2020-02-28 12:09:37-06:00,34.06889998354018,-118.51220402866602,11.8003,176.60000000000002,3383,0.0,0.0,109,,,28
2020-02-28 12:09:39-06:00,34.06889998354018,-118.51220402866602,11.8003,176.60000000000002,3383,0.0,0.0,112,,,28
2020-02-28 12:09:41-06:00,34.06889998354018,-118.51220402866602,11.8003,176.39999999999998,3382,0.0,0.0,109,,,28
2020-02-28 12:09:45-06:00,34.06889998354018,-118.51220402866602,11.8003,176.39999999999998,3382,0.0,0.0,112,,,28
2020-02-28 12:09:47-06:00,34.06891146674752,-118.5122135002166,11.80152,176.20000000000005,3381,3.024,3024.0,117,,,28
2020-02-28 12:09:48-06:00,34.06892403960228,-118.51221769116819,11.80271,176.20000000000005,3381,3.024,3024.0,117,,,27
2020-02-28 12:09:49-06:00,34.068935522809625,-118.51222112774849,11.80375,176.0,3380,2.7216,2721.6,118,,,27
2020-02-28 12:09:50-06:00,34.06894566491246,-118.51222146302462,11.804770000000001,175.79999999999995,3379,2.7216,2721.6,119,,,27
2020-02-28 12:09:51-06:00,34.06894935294986,-118.51222137920558,11.80515,175.79999999999995,3379,1.9152000000000002,1915.2,118,,,27
2020-02-28 12:09:55-06:00,34.06894935294986,-118.51222137920558,11.80515,175.20000000000005,3376,0.0,0.0,115,,,27
2020-02-28 12:09:58-06:00,34.06894935294986,-118.51222137920558,11.80515,174.79999999999995,3374,0.0,0.0,111,,,27
2020-02-28 12:10:01-06:00,34.06894935294986,-118.51222137920558,11.80515,174.60000000000002,3373,0.0,0.0,115,,,27
2020-02-28 12:10:06-06:00,34.06900953501463,-118.51217770949006,11.81213,174.60000000000002,3373,5.846400000000001,5846.400000000001,110,,,27
2020-02-28 12:10:07-06:00,34.069028394296765,-118.51216530427337,11.814440000000001,174.60000000000002,3373,4.5360000000000005,4536.0,107,,,27
2020-02-28 12:10:08-06:00,34.06904482282698,-118.51215717382729,11.81609,174.60000000000002,3373,4.903200000000001,4903.2,105,,,27
2020-02-28 12:10:09-06:00,34.06905999407172,-118.51214434951544,11.81809,174.60000000000002,3373,4.903200000000001,4903.2,105,,,27
2020-02-28 12:10:10-06:00,34.069080194458365,-118.51213496178389,11.820290000000002,174.79999999999995,3374,4.903200000000001,4903.2,105,,,27
2020-02-28 12:10:12-06:00,34.069122690707445,-118.51211534813046,11.825209999999998,175.0,3375,5.5764,5576.400000000001,105,,,27
2020-02-28 12:10:13-06:00,34.06914188526571,-118.51210705004632,11.82743,175.20000000000005,3376,5.7456000000000005,5745.6,108,,,27
2020-02-28 12:10:15-06:00,34.0691751614213,-118.5120892804116,11.83138,175.60000000000002,3378,5.5764,5576.400000000001,110,,,27
2020-02-28 12:10:16-06:00,34.06919871456921,-118.51207477971911,11.83432,175.60000000000002,3378,5.5764,5576.400000000001,111,,,27
2020-02-28 12:10:17-06:00,34.06921807676554,-118.5120649728924,11.83663,175.60000000000002,3378,5.5764,5576.400000000001,114,,,27
2020-02-28 12:10:18-06:00,34.06924322247505,-118.5120567586273,11.83952,175.79999999999995,3379,5.7456000000000005,5745.6,114,,,27
2020-02-28 12:10:19-06:00,34.06926426105201,-118.51204770617187,11.84199,176.0,3380,5.846400000000001,5846.400000000001,116,,,27
2020-02-28 12:10:20-06:00,34.0692806057632,-118.51204167120159,11.843860000000001,176.20000000000005,3381,5.846400000000001,5846.400000000001,116,,,27
2020-02-28 12:10:21-06:00,34.0692975372076,-118.51204267702997,11.84573,176.39999999999998,3382,5.846400000000001,5846.400000000001,118,,,27
2020-02-28 12:10:22-06:00,34.069326873868704,-118.51204317994416,11.84898,176.60000000000002,3383,5.9472,5947.2,117,,,27
2020-02-28 12:10:23-06:00,34.06934950500727,-118.51204602979124,11.85149,176.79999999999995,3384,5.7456000000000005,5745.6,119,,,27
2020-02-28 12:10:24-06:00,34.0693667717278,-118.5120493825525,11.85333,177.0,3385,5.508,5508.0,120,,,27
2020-02-28 12:10:25-06:00,34.06937657855451,-118.51206446997821,11.85504,177.20000000000005,3386,5.508,5508.0,118,,,27
2020-02-28 12:10:26-06:00,34.069385631009936,-118.51207218132913,11.85627,177.39999999999998,3387,5.508,5508.0,117,,,27
2020-02-28 12:10:27-06:00,34.06939812004566,-118.5120927169919,11.85862,177.60000000000002,3388,5.508,5508.0,118,,,27
2020-02-28 12:10:28-06:00,34.06941303983331,-118.5121202096343,11.86161,177.79999999999995,3389,5.508,5508.0,116,,,27
2020-02-28 12:10:29-06:00,34.06942871399224,-118.51213320158422,11.86365,177.79999999999995,3389,5.4756,5475.6,117,,,27
2020-02-28 12:10:30-06:00,34.069437347352505,-118.51214401423931,11.864930000000001,178.0,3390,5.4756,5475.6,118,,,27
2020-02-28 12:10:31-06:00,34.06944296322763,-118.51215993985534,11.866530000000001,178.39999999999998,3392,5.4756,5475.6,119,,,27
2020-02-28 12:10:32-06:00,34.06945310533047,-118.51217393763363,11.86824,178.39999999999998,3392,5.3064,5306.400000000001,120,,,27
2020-02-28 12:10:33-06:00,34.069461822509766,-118.51219489239156,11.870389999999999,178.60000000000002,3393,5.3064,5306.400000000001,120,,,27
2020-02-28 12:10:34-06:00,34.06946483999491,-118.51222188211977,11.87285,178.60000000000002,3393,5.4756,5475.6,122,,,27
2020-02-28 12:10:35-06:00,34.069468108937144,-118.51224686019123,11.87517,178.79999999999995,3394,5.6772,5677.2,123,,,27
2020-02-28 12:10:36-06:00,34.06947439536452,-118.51227250881493,11.87757,178.79999999999995,3394,5.846400000000001,5846.400000000001,124,,,27
2020-02-28 12:10:37-06:00,34.06947808340192,-118.51229371502995,11.87957,179.0,3395,6.1812000000000005,6181.2,126,,,27
2020-02-28 12:10:38-06:00,34.069479340687394,-118.51231374777853,11.88142,179.20000000000005,3396,6.6492,6649.2,125,,,27
2020-02-28 12:10:39-06:00,34.069479843601584,-118.5123342834413,11.88332,179.39999999999998,3397,6.4152000000000005,6415.2,127,,,27
2020-02-28 12:10:40-06:00,34.069481268525124,-118.5123551543802,11.88523,179.60000000000002,3398,6.6492,6649.2,126,,,27
2020-02-28 12:10:41-06:00,34.06948537565768,-118.51238147355616,11.8877,179.60000000000002,3398,6.717600000000001,6717.6,126,,,27
2020-02-28 12:10:42-06:00,34.06948654912412,-118.51240620017052,11.88999,180.0,3400,6.9516,6951.6,125,,,27
2020-02-28 12:10:43-06:00,34.069485208019614,-118.51242816075683,11.892,180.0,3400,7.0884,7088.400000000001,125,,,27
2020-02-28 12:10:44-06:00,34.0694843698293,-118.51244593039155,11.89364,180.20000000000005,3401,6.9516,6951.6,125,,,27
2020-02-28 12:10:45-06:00,34.06948738731444,-118.51246051490307,11.895010000000001,180.20000000000005,3401,6.717600000000001,6717.6,127,,,27
2020-02-28 12:10:46-06:00,34.069495014846325,-118.51248046383262,11.89703,180.39999999999998,3402,6.6852,6685.2,127,,,27
2020-02-28 12:10:47-06:00,34.06950306147337,-118.5125018376857,11.8992,180.60000000000002,3403,6.717600000000001,6717.6,129,,,27
2020-02-28 12:10:48-06:00,34.069511694833636,-118.51252547465265,11.90158,180.79999999999995,3404,6.9516,6951.6,129,,,27
2020-02-28 12:10:49-06:00,34.06952099874616,-118.5125483572483,11.90392,180.79999999999995,3404,7.1892000000000005,7189.2,129,,,27
2020-02-28 12:10:50-06:00,34.069527704268694,-118.51256906054914,11.90595,181.0,3405,7.2540000000000004,7254.0,130,,,27
2020-02-28 12:10:51-06:00,34.06953910365701,-118.51259395480156,11.90849,181.0,3405,7.9596,7959.6,129,,,27
2020-02-28 12:10:52-06:00,34.0695583820343,-118.51261583156884,11.911389999999999,181.0,3405,7.9596,7959.6,130,,,27
2020-02-28 12:10:53-06:00,34.06957724131644,-118.51262806914747,11.91375,181.20000000000005,3406,7.2540000000000004,7254.0,129,,,27
2020-02-28 12:10:54-06:00,34.06959442421794,-118.51263519376516,11.91574,181.20000000000005,3406,7.8588,7858.8,129,,,27
2020-02-28 12:10:55-06:00,34.06961294822395,-118.51264550350606,11.91798,181.39999999999998,3407,7.9596,7959.6,128,,,27
2020-02-28 12:10:57-06:00,34.069650834426284,-118.51267450489104,11.92294,181.60000000000002,3408,8.298,8298.0,127,,,27
2020-02-28 12:10:59-06:00,34.06968402676284,-118.51270878687501,11.927790000000002,181.79999999999995,3409,8.1612,8161.2,127,,,27
2020-02-28 12:11:00-06:00,34.0696965996176,-118.51272219792008,11.929649999999999,182.0,3410,8.298,8298.0,127,,,27
2020-02-28 12:11:01-06:00,34.06971168704331,-118.5127330943942,11.93159,182.20000000000005,3411,8.298,8298.0,127,,,27
2020-02-28 12:11:02-06:00,34.06972358934581,-118.51274038664997,11.93306,182.39999999999998,3412,7.8588,7858.8,124,,,27
2020-02-28 12:11:03-06:00,34.069744208827615,-118.51275010965765,11.93552,182.39999999999998,3412,7.6932,7693.2,123,,,27
2020-02-28 12:11:04-06:00,34.06976365484297,-118.5127539653331,11.93767,182.60000000000002,3413,7.6932,7693.2,124,,,27
2020-02-28 12:11:05-06:00,34.069781843572855,-118.51275907829404,11.939639999999999,182.60000000000002,3413,7.6932,7693.2,126,,,27
2020-02-28 12:11:06-06:00,34.06980196014047,-118.51276846602559,11.94203,182.60000000000002,3413,7.6932,7693.2,126,,,27
2020-02-28 12:11:07-06:00,34.069826770573854,-118.51278522983193,11.94519,182.79999999999995,3414,7.6932,7693.2,133,,,27
2020-02-28 12:11:08-06:00,34.06984789296985,-118.51279805414379,11.94782,182.79999999999995,3414,7.6932,7693.2,133,,,27
2020-02-28 12:11:09-06:00,34.06987303867936,-118.51280886679888,11.95076,183.0,3415,7.8588,7858.8,134,,,27
2020-02-28 12:11:10-06:00,34.06989072449505,-118.51282051764429,11.953,183.20000000000005,3416,8.4636,8463.6,136,,,27
2020-02-28 12:11:11-06:00,34.069909835234284,-118.51283476687968,11.95548,183.39999999999998,3417,8.4636,8463.6,136,,,27
2020-02-28 12:11:12-06:00,34.06992953270674,-118.5128493513912,11.95805,183.39999999999998,3417,8.7012,8701.2,136,,,27
2020-02-28 12:11:13-06:00,34.0699521638453,-118.5128649417311,11.960930000000001,183.79999999999995,3419,8.7012,8701.2,137,,,27
2020-02-28 12:11:14-06:00,34.06996808946133,-118.51287483237684,11.962909999999999,184.0,3420,8.766,8766.0,138,,,27
2020-02-28 12:11:15-06:00,34.069988541305065,-118.51288732141256,11.96545,184.0,3420,8.766,8766.0,138,,,27
2020-02-28 12:11:16-06:00,34.07000673003495,-118.51289142854512,11.9675,184.20000000000005,3421,8.766,8766.0,139,,,27
2020-02-28 12:11:17-06:00,34.07003380358219,-118.51289469748735,11.9705,184.39999999999998,3422,8.802,8802.0,137,,,27
2020-02-28 12:11:18-06:00,34.07005190849304,-118.51290039718151,11.97258,184.60000000000002,3423,8.802,8802.0,136,,,27
2020-02-28 12:11:19-06:00,34.07007177360356,-118.51290852762759,11.974860000000001,184.79999999999995,3424,8.766,8766.0,136,,,27
2020-02-28 12:11:20-06:00,34.07009046524763,-118.51292302832007,11.977319999999999,185.0,3425,8.262,8262.0,136,,,27
2020-02-28 12:11:21-06:00,34.070106809958816,-118.51293719373643,11.97955,185.0,3425,8.0604,8060.400000000001,135,,,27
2020-02-28 12:11:22-06:00,34.07012273557484,-118.51295764558017,11.98205,185.20000000000005,3426,7.9596,7959.6,136,,,27
2020-02-28 12:11:23-06:00,34.07013128511608,-118.51297122426331,11.98361,185.39999999999998,3427,7.8948,7894.8,135,,,27
2020-02-28 12:11:24-06:00,34.07013698481023,-118.51298480294645,11.98498,185.39999999999998,3427,7.8948,7894.8,136,,,27
2020-02-28 12:11:25-06:00,34.07014268450439,-118.51299653761089,11.98624,185.79999999999995,3429,7.4916,7491.6,137,,,27
2020-02-28 12:11:26-06:00,34.07014964148402,-118.51301187649369,11.98783,185.79999999999995,3429,7.4916,7491.6,138,,,27
2020-02-28 12:11:27-06:00,34.07015793956816,-118.5130340885371,11.99008,186.0,3430,7.3908,7390.8,138,,,27
2020-02-28 12:11:28-06:00,34.070164393633604,-118.51304900832474,11.991620000000001,186.0,3430,6.8508000000000004,6850.8,139,,,27
2020-02-28 12:11:29-06:00,34.07017361372709,-118.5130716394633,11.99394,186.20000000000005,3431,6.8508000000000004,6850.8,137,,,27
2020-02-28 12:11:30-06:00,34.070183001458645,-118.51309653371572,11.99644,186.39999999999998,3432,6.8508000000000004,6850.8,138,,,27
2020-02-28 12:11:31-06:00,34.07019448466599,-118.51312679238617,11.99951,186.79999999999995,3434,6.7860000000000005,6786.0,136,,,27
2020-02-28 12:11:32-06:00,34.0702008549124,-118.51315235719085,12.001959999999999,187.0,3435,6.7860000000000005,6786.0,136,,,27
2020-02-28 12:11:33-06:00,34.07021217048168,-118.51318194530904,12.004950000000001,187.20000000000005,3436,6.7860000000000005,6786.0,134,,,27
2020-02-28 12:11:34-06:00,34.070219630375504,-118.51320440880954,12.00717,187.20000000000005,3436,6.8508000000000004,6850.8,135,,,27
2020-02-28 12:11:35-06:00,34.07022709026933,-118.51323106326163,12.009739999999999,187.39999999999998,3437,6.8508000000000004,6850.8,133,,,27
2020-02-28 12:11:36-06:00,34.070233292877674,-118.51325755007565,12.01228,187.39999999999998,3437,7.1892000000000005,7189.2,133,,,27
2020-02-28 12:11:37-06:00,34.07024024985731,-118.51328546181321,12.01497,187.39999999999998,3437,7.2216,7221.6,132,,,27
2020-02-28 12:11:38-06:00,34.07025005668402,-118.51331429556012,12.01784,187.79999999999995,3439,7.29,7290.0,132,,,27
2020-02-28 12:11:39-06:00,34.070264138281345,-118.51334421895444,12.021,188.0,3440,7.8588,7858.8,131,,,27
2020-02-28 12:11:40-06:00,34.07027520239353,-118.51336835883558,12.023520000000001,188.20000000000005,3441,7.8948,7894.8,132,,,27
2020-02-28 12:11:41-06:00,34.07028878107667,-118.51340088061988,12.026879999999998,188.39999999999998,3442,8.4636,8463.6,132,,,27
2020-02-28 12:11:42-06:00,34.07030051574111,-118.51342728361487,12.02961,188.39999999999998,3442,8.4636,8463.6,133,,,27
2020-02-28 12:11:43-06:00,34.07031065784395,-118.51345343515277,12.03223,188.79999999999995,3444,8.564400000000001,8564.4,132,,,27
2020-02-28 12:11:44-06:00,34.07031795009971,-118.51348696276546,12.03542,188.79999999999995,3444,8.7012,8701.2,132,,,27
2020-02-28 12:11:45-06:00,34.070327170193195,-118.51352241821587,12.03885,189.0,3445,8.935200000000002,8935.2,132,,,27
2020-02-28 12:11:46-06:00,34.070335468277335,-118.51354613900185,12.04122,189.20000000000005,3446,9.036,9036.0,132,,,27
2020-02-28 12:11:47-06:00,34.070346700027585,-118.51357631385326,12.04426,189.39999999999998,3447,9.036,9036.0,131,,,27
2020-02-28 12:11:48-06:00,34.07035524956882,-118.51359735243022,12.04642,189.39999999999998,3447,9.036,9036.0,132,,,27
2020-02-28 12:11:49-06:00,34.07037176191807,-118.5136226657778,12.04938,189.60000000000002,3448,9.036,9036.0,131,,,27
2020-02-28 12:11:50-06:00,34.07039095647633,-118.51365267299116,12.05288,189.79999999999995,3449,9.1044,9104.4,131,,,27
2020-02-28 12:11:51-06:00,34.0704114921391,-118.51367865689099,12.05618,190.0,3450,9.2376,9237.6,131,,,27
2020-02-28 12:11:52-06:00,34.07042993232608,-118.51369785144925,12.058879999999998,190.0,3450,9.2376,9237.6,129,,,27
2020-02-28 12:11:53-06:00,34.0704479534179,-118.51371042430401,12.06118,190.20000000000005,3451,9.2376,9237.6,129,,,27
2020-02-28 12:11:54-06:00,34.0704685728997,-118.51372048258781,12.06364,190.39999999999998,3452,9.2376,9237.6,128,,,27
2020-02-28 12:11:55-06:00,34.07048827037215,-118.51372861303389,12.065940000000001,190.39999999999998,3452,9.1044,9104.4,127,,,27
2020-02-28 12:11:56-06:00,34.07050612382591,-118.5137386713177,12.06813,190.79999999999995,3454,8.866800000000001,8866.800000000001,129,,,27
2020-02-28 12:11:57-06:00,34.07052523456514,-118.51374990306795,12.070450000000001,190.79999999999995,3454,8.7012,8701.2,130,,,27
2020-02-28 12:11:58-06:00,34.070545099675655,-118.51375300437212,12.072659999999999,191.0,3455,8.7012,8701.2,129,,,27
2020-02-28 12:11:59-06:00,34.070565048605204,-118.51375778205693,12.07492,191.20000000000005,3456,8.028,8028.0,130,,,27
2020-02-28 12:12:00-06:00,34.07058457843959,-118.51375970989466,12.07708,191.20000000000005,3456,8.028,8028.0,130,,,27
2020-02-28 12:12:01-06:00,34.0706049464643,-118.51375862024724,12.07934,191.39999999999998,3457,7.9596,7959.6,132,,,27
2020-02-28 12:12:02-06:00,34.07062657177448,-118.51375970989466,12.081719999999999,191.39999999999998,3457,7.9596,7959.6,131,,,27
2020-02-28 12:12:03-06:00,34.070650124922395,-118.51376188918948,12.084340000000001,191.79999999999995,3459,7.9596,7959.6,132,,,27
2020-02-28 12:12:04-06:00,34.0706739295274,-118.5137661639601,12.08701,192.0,3460,8.028,8028.0,130,,,27
2020-02-28 12:12:05-06:00,34.07069622538984,-118.51376901380718,12.08948,192.20000000000005,3461,8.028,8028.0,132,,,27
2020-02-28 12:12:06-06:00,34.07071927562356,-118.51377169601619,12.092049999999999,192.39999999999998,3462,8.028,8028.0,131,,,27
2020-02-28 12:12:07-06:00,34.070742493495345,-118.5137730371207,12.09462,192.60000000000002,3463,8.2296,8229.6,132,,,27
